REVERSAL,BTTUSDT,SHORT,4.6e-07,5e-07,4e-07,0.086766,0.133854,44.09,5,0.02,reversal_detector_v3_with_fallbacks
REVERSAL,MYXUSDT,LONG,4.99623831,4.5080109,5.72458494,0.097719,0.145779,47.28,5,0.02,reversal_detector_v3_with_fallbacks
REVERSAL,PEPEUSDT,LONG,6.8e-06,6.57e-06,7.14e-06,0.034239,0.05,47.39,5,0.02,reversal_detector_v3_with_fallbacks
REVERSAL,XLMUSDT,LONG,0.246523,0.22815704,0.27387448,0.0745,0.110949,26.84,3,0.02,reversal_detector_v3_with_fallbacks | WAIT_FOR_PULLBACK
REVERSAL,ADAUSDT,LONG,0.416749,0.39141149,0.45442186,0.060798,0.090397,45.97,5,0.02,reversal_detector_v3_with_fallbacks
REVERSAL,LTCUSDT,LONG,83.14,81.02317246,86.24877088,0.025461,0.037392,45.07,5,0.02,reversal_detector_v3_with_fallbacks
REVERSAL,AVAXUSDT,LONG,14.29,13.77028699,15.05814466,0.036369,0.053754,40.43,5,0.02,reversal_detector_v3_with_fallbacks
REVERSAL,HBARUSDT,LONG,0.128869,0.12209204,0.13893134,0.052588,0.078082,24.75,3,0.02,reversal_detector_v3_with_fallbacks
REVERSAL,CROUSDT,LONG,0.108605,0.10372853,0.11583278,0.044901,0.066551,26.72,3,0.02,reversal_detector_v3_with_fallbacks
REVERSAL,UNIUSDT,LONG,6.16,5.6580832,6.90794104,0.08148,0.121419,22.72,3,0.02,reversal_detector_v3_with_fallbacks | WAIT_FOR_PULLBACK
REVERSAL,DOTUSDT,LONG,2.2,2.086645,2.3682714,0.051525,0.076487,42.66,5,0.02,reversal_detector_v3_with_fallbacks
REVERSAL,BTCUSDT,LONG,93374.34,91908.73635936,95498.04598896,0.015696,0.022744,28.71,4,0.02,reversal_detector_v3_with_fallbacks
REVERSAL,ETHUSDT,LONG,3219.68,3110.1464864,3381.4045264,0.03402,0.05023,21.93,3,0.02,reversal_detector_v3_with_fallbacks
REVERSAL,BNBUSDT,LONG,905.49,894.62412,921.064428,0.012,0.0172,22.26,3,0.02,reversal_detector_v3_with_fallbacks
REVERSAL,SOLUSDT,LONG,137.87,131.82398689,146.82865473,0.043853,0.064979,19.63,3,0.02,reversal_detector_v3_with_fallbacks
REVERSAL,STETHUSDT,LONG,3220.35,3110.1238602,3383.1129297,0.034228,0.050542,22.49,3,0.02,reversal_detector_v3_with_fallbacks
REVERSAL,DOGEUSDT,LONG,0.149897,0.14464656,0.15765282,0.035027,0.051741,23.59,3,0.02,reversal_detector_v3_with_fallbacks
REVERSAL,WBTCUSDT,LONG,93140.0,91742.24802,95162.0694,0.015007,0.02171,25.31,3,0.02,reversal_detector_v3_with_fallbacks
